Date,Utility,SARS_CoV_2_copies_L,Number_of_New_COVID19_Cases_by_,ObjectId
12/11/2020,Greeley,,49,3089
12/11/2020,Longmont,,39,3090
12/11/2020,Louisville,,0,3091
12/11/2020,Loveland,,40,3092
12/11/2020,Metro Wastewater RWHTF - CC,,191,3093
12/11/2020,Metro Wastewater RWHTF - PRC,,355,3094
12/11/2020,Northglenn,,19,3095
12/11/2020,Pueblo,,85,3096
12/11/2020,Pueblo West,,0,3097
12/16/2020,Fort Collins - Boxelder,,14,3098
12/16/2020,Fort Collins - Drake,,38,3099
12/17/2020,CO Springs - JD Phillips,70888.9,36,3100
12/17/2020,CO Springs - Las Vegas,66824.1,154,3101
12/17/2020,Estes Park + Upper Thompson,35047.9,0,3102
12/17/2020,Fort Collins - Boxelder,40009.2,13,3103
12/17/2020,Fort Collins - Drake,58733.7,34,3104
12/17/2020,Fort Collins - Mulberry,12271.5,10,3105
12/17/2020,Greeley,99024.4,43,3106
12/17/2020,Longmont,64879.8,32,3107
12/17/2020,Louisville,83665.7,0,3108
12/21/2020,Metro Wastewater RWHTF - PRC,82080.7,194,3109
12/12/2020,Loveland,,32,3110
12/17/2020,Loveland,145861.4,35,3111
12/21/2020,Northglenn,68608.6,12,3112
12/12/2020,Metro Wastewater RWHTF - CC,,163,3113
12/17/2020,Metro Wastewater RWHTF - CC,70992.9,161,3114
12/21/2020,Pueblo,93318.1,32,3115
12/12/2020,Metro Wastewater RWHTF - PRC,,296,3116
12/17/2020,Metro Wastewater RWHTF - PRC,130936.9,283,3117
12/21/2020,Pueblo West,,0,3118
12/12/2020,Northglenn,,18,3119
12/17/2020,Northglenn,69771.4,10,3120
12/21/2020,South Adams County,100178.9,20,3121
12/12/2020,Pueblo,,73,3122
12/17/2020,Pueblo,73932.2,56,3123
12/21/2020,South Fort Collins,54244.5,6,3124
12/12/2020,Pueblo West,,0,3125
12/17/2020,Pueblo West,282128.9,0,3126
12/21/2020,SPR,150012.2,50,3127
12/12/2020,South Adams County,,32,3128
12/17/2020,South Adams County,48524.8,28,3129
12/21/2020,Wellington Water and Sewer,58537.8,0,3130
12/12/2020,South Fort Collins,,9,3131
12/17/2020,South Fort Collins,43275.4,11,3132
12/22/2020,Aurora,,113,3133
12/12/2020,SPR,,86,3134
12/17/2020,SPR,166325.1,75,3135
12/22/2020,Boulder,,16,3136
12/12/2020,Wellington Water and Sewer,,0,3137
12/17/2020,Wellington Water and Sewer,100877.2,7,3138
12/22/2020,Broomfield,,16,3139
12/13/2020,Aurora,,122,3140
12/18/2020,Aurora,,144,3141
12/22/2020,CO Springs - JD Phillips,,39,3142
12/13/2020,Boulder,,14,3143
12/18/2020,Boulder,,19,3144
12/22/2020,CO Springs - Las Vegas,,90,3145
12/13/2020,Broomfield,,14,3146
12/18/2020,Broomfield,,12,3147
12/22/2020,Estes Park + Upper Thompson,,0,3148
12/13/2020,CO Springs - JD Phillips,,37,3149
12/18/2020,CO Springs - JD Phillips,,35,3150
12/22/2020,Fort Collins - Boxelder,,7,3151
12/13/2020,CO Springs - Las Vegas,,113,3152
12/18/2020,CO Springs - Las Vegas,,139,3153
12/18/2020,Estes Park + Upper Thompson,,0,3154
12/18/2020,Fort Collins - Boxelder,,12,3155
12/18/2020,Fort Collins - Drake,,34,3156
12/18/2020,Fort Collins - Mulberry,,9,3157
12/18/2020,Greeley,,40,3158
12/18/2020,Longmont,,32,3159
12/18/2020,Louisville,,0,3160
12/18/2020,Loveland,,28,3161
12/18/2020,Metro Wastewater RWHTF - CC,,148,3162
12/22/2020,Fort Collins - Drake,,23,3163
12/22/2020,Fort Collins - Mulberry,,9,3164
12/22/2020,Greeley,,45,3165
12/22/2020,Longmont,,26,3166
12/22/2020,Louisville,,0,3167
12/22/2020,Loveland,,30,3168
12/22/2020,Metro Wastewater RWHTF - CC,,121,3169
12/22/2020,Metro Wastewater RWHTF - PRC,,220,3170
12/22/2020,Northglenn,,10,3171
12/22/2020,Pueblo,,34,3172
12/22/2020,Pueblo West,34361.9,0,3173
12/22/2020,South Adams County,,20,3174
12/22/2020,South Fort Collins,,8,3175
12/22/2020,SPR,,57,3176
12/22/2020,Wellington Water and Sewer,,0,3177
12/23/2020,Aurora,195865.6,130,3178
12/23/2020,Boulder,39312,22,3179
12/23/2020,Broomfield,14057.1,18,3180
12/23/2020,CO Springs - JD Phillips,111613.2,52,3181
12/13/2020,Estes Park + Upper Thompson,,0,3182
12/13/2020,Fort Collins - Boxelder,,6,3183
12/13/2020,Fort Collins - Drake,,21,3184
12/13/2020,Fort Collins - Mulberry,,7,3185
12/13/2020,Greeley,,36,3186
12/13/2020,Longmont,,21,3187
12/13/2020,Louisville,,0,3188
12/13/2020,Loveland,,23,3189
12/13/2020,Metro Wastewater RWHTF - CC,,132,3190
12/13/2020,Metro Wastewater RWHTF - PRC,,232,3191
12/13/2020,Northglenn,,12,3192
12/13/2020,Pueblo,,50,3193
12/13/2020,Pueblo West,,0,3194
12/13/2020,South Adams County,,28,3195
12/13/2020,South Fort Collins,,6,3196
12/13/2020,SPR,,61,3197
12/13/2020,Wellington Water and Sewer,,0,3198
12/14/2020,Aurora,178742.8,120,3199
12/14/2020,Boulder,49389.8,17,3200
12/30/2020,SPR,285760.8,75,3201
12/30/2020,Wellington Water and Sewer,54789.6,0,3202
12/31/2020,Aurora,,109,3203
12/31/2020,Boulder,,20,3204
12/31/2020,Broomfield,,14,3205
12/31/2020,CO Springs - JD Phillips,,32,3206
12/31/2020,CO Springs - Las Vegas,,102,3207
12/31/2020,Estes Park + Upper Thompson,,0,3208
12/31/2020,Fort Collins - Boxelder,,6,3209
12/31/2020,Fort Collins - Drake,,27,3210
12/31/2020,Fort Collins - Mulberry,,5,3211
12/31/2020,Greeley,,41,3212
12/31/2020,Longmont,,28,3213
12/31/2020,Louisville,,0,3214
12/31/2020,Loveland,,34,3215
12/31/2020,Metro Wastewater RWHTF - CC,,132,3216
12/31/2020,Metro Wastewater RWHTF - PRC,,233,3217
12/31/2020,Northglenn,,17,3218
12/31/2020,Pueblo,,30,3219
12/31/2020,Pueblo West,,0,3220
12/31/2020,South Adams County,,29,3221
01/05/2021,Fort Collins - Mulberry,,9,3222
12/28/2020,CO Springs - Las Vegas,108523.9,97,3223
12/31/2020,South Fort Collins,,10,3224
12/31/2020,SPR,,66,3225
01/05/2021,Greeley,,29,3226
12/28/2020,Estes Park + Upper Thompson,142657.8,0,3227
12/31/2020,Wellington Water and Sewer,,0,3228
01/05/2021,Longmont,,14,3229
12/28/2020,Fort Collins - Boxelder,37913.4,6,3230
01/01/2021,Aurora,,85,3231
01/05/2021,Louisville,,0,3232
12/28/2020,Fort Collins - Drake,43278.3,24,3233
01/01/2021,Boulder,,16,3234
01/05/2021,Loveland,,29,3235
12/28/2020,Fort Collins - Mulberry,17613.9,7,3236
01/02/2021,Metro Wastewater RWHTF - PRC,,160,3237
12/25/2020,Longmont,,17,3238
01/01/2021,Broomfield,,12,3239
01/01/2021,CO Springs - JD Phillips,,28,3240
01/01/2021,CO Springs - Las Vegas,,87,3241
01/01/2021,Estes Park + Upper Thompson,,0,3242
01/01/2021,Fort Collins - Boxelder,,0,3243
01/01/2021,Fort Collins - Drake,,19,3244
01/01/2021,Fort Collins - Mulberry,,0,3245
01/01/2021,Greeley,,29,3246
01/01/2021,Longmont,,23,3247
01/01/2021,Louisville,,0,3248
01/01/2021,Loveland,,30,3249
01/01/2021,Metro Wastewater RWHTF - CC,,105,3250
01/01/2021,Metro Wastewater RWHTF - PRC,,172,3251
01/01/2021,Northglenn,,14,3252
01/01/2021,Pueblo,,27,3253
01/01/2021,Pueblo West,,0,3254
01/01/2021,South Adams County,,25,3255
01/01/2021,South Fort Collins,,7,3256
01/01/2021,SPR,,54,3257
01/01/2021,Wellington Water and Sewer,,0,3258
01/02/2021,Aurora,,80,3259
01/02/2021,Boulder,,16,3260
01/02/2021,Broomfield,,11,3261
01/02/2021,CO Springs - JD Phillips,,27,3262
01/02/2021,CO Springs - Las Vegas,,75,3263
01/02/2021,Estes Park + Upper Thompson,,0,3264
01/02/2021,Fort Collins - Boxelder,,0,3265
01/02/2021,Fort Collins - Drake,,13,3266
01/02/2021,Fort Collins - Mulberry,,0,3267
01/02/2021,Greeley,,28,3268
01/02/2021,Longmont,,18,3269
01/02/2021,Louisville,,0,3270
01/02/2021,Loveland,,21,3271
01/02/2021,Metro Wastewater RWHTF - CC,,82,3272
01/05/2021,Metro Wastewater RWHTF - CC,,114,3273
12/28/2020,Greeley,161432.5,48,3274
01/02/2021,Northglenn,,9,3275
01/05/2021,Metro Wastewater RWHTF - PRC,,258,3276
12/28/2020,Longmont,129156,18,3277
01/02/2021,Pueblo,,23,3278
12/25/2020,Louisville,,0,3279
01/05/2021,Northglenn,,12,3280
12/28/2020,Louisville,40713.6,0,3281
01/02/2021,Pueblo West,,0,3282
12/25/2020,Loveland,,15,3283
01/05/2021,Pueblo,,16,3284
12/28/2020,Loveland,77132.9,24,3285
01/02/2021,South Adams County,,16,3286
12/25/2020,Metro Wastewater RWHTF - CC,,95,3287
01/05/2021,Pueblo West,,0,3288
12/28/2020,Metro Wastewater RWHTF - CC,147263.1,128,3289
01/02/2021,South Fort Collins,,5,3290
12/25/2020,Metro Wastewater RWHTF - PRC,,171,3291
01/05/2021,South Adams County,,21,3292
12/28/2020,Metro Wastewater RWHTF - PRC,63960.4,248,3293
01/02/2021,SPR,,55,3294
12/25/2020,Northglenn,,10,3295
01/05/2021,South Fort Collins,,12,3296
12/28/2020,Northglenn,95878.1,16,3297
01/02/2021,Wellington Water and Sewer,,0,3298
12/25/2020,Pueblo,,28,3299
01/05/2021,SPR,,66,3300
12/28/2020,Pueblo,76739.8,35,3301
01/03/2021,Aurora,,68,3302
12/25/2020,Pueblo West,,0,3303
01/05/2021,Wellington Water and Sewer,,0,3304
12/28/2020,Pueblo West,,0,3305
01/03/2021,Boulder,,13,3306
12/25/2020,South Adams County,,17,3307
01/06/2021,Aurora,,123,3308
12/28/2020,South Adams County,67929.7,23,3309
01/03/2021,Broomfield,,9,3310
12/25/2020,South Fort Collins,,0,3311
01/06/2021,Boulder,,22,3312
12/28/2020,South Fort Collins,39318.1,8,3313
01/03/2021,CO Springs - JD Phillips,,19,3314
12/25/2020,SPR,,45,3315
01/06/2021,Broomfield,,9,3316
12/28/2020,SPR,143933,64,3317
01/03/2021,CO Springs - Las Vegas,,52,3318
12/25/2020,Wellington Water and Sewer,,0,3319
01/06/2021,CO Springs - JD Phillips,,35,3320
12/28/2020,Wellington Water and Sewer,78808.9,0,3321
01/03/2021,Estes Park + Upper Thompson,,0,3322
12/26/2020,Aurora,,79,3323
12/26/2020,Boulder,,9,3324
12/26/2020,Broomfield,,12,3325
12/26/2020,CO Springs - JD Phillips,,22,3326
12/26/2020,CO Springs - Las Vegas,,68,3327
12/26/2020,Estes Park + Upper Thompson,,0,3328
12/26/2020,Fort Collins - Boxelder,,5,3329
12/26/2020,Fort Collins - Drake,,11,3330
12/26/2020,Fort Collins - Mulberry,,0,3331
12/26/2020,Greeley,,33,3332
12/26/2020,Longmont,,16,3333
12/26/2020,Louisville,,0,3334
12/26/2020,Loveland,,14,3335
12/26/2020,Metro Wastewater RWHTF - CC,,94,3336
12/26/2020,Metro Wastewater RWHTF - PRC,,159,3337
12/26/2020,Northglenn,,13,3338
12/26/2020,Pueblo,,23,3339
12/26/2020,Pueblo West,,0,3340
12/26/2020,South Adams County,,15,3341
12/26/2020,South Fort Collins,,0,3342
12/26/2020,SPR,,50,3343
12/26/2020,Wellington Water and Sewer,,0,3344
12/27/2020,Aurora,,85,3345
12/27/2020,Boulder,,10,3346
12/27/2020,Broomfield,,11,3347
12/27/2020,CO Springs - JD Phillips,,17,3348
12/27/2020,CO Springs - Las Vegas,,59,3349
12/27/2020,Estes Park + Upper Thompson,,0,3350
12/27/2020,Fort Collins - Boxelder,,0,3351
12/27/2020,Fort Collins - Drake,,11,3352
12/27/2020,Fort Collins - Mulberry,,0,3353
12/27/2020,Greeley,,35,3354
12/27/2020,Longmont,,15,3355
12/27/2020,Louisville,,0,3356
12/27/2020,Loveland,,10,3357
12/27/2020,Metro Wastewater RWHTF - CC,,85,3358
12/27/2020,Metro Wastewater RWHTF - PRC,,162,3359
12/27/2020,Northglenn,,14,3360
12/27/2020,Pueblo,,25,3361
12/27/2020,Pueblo West,,0,3362
12/27/2020,South Adams County,,14,3363
12/27/2020,South Fort Collins,,0,3364
12/27/2020,SPR,,47,3365
12/27/2020,Wellington Water and Sewer,,0,3366
12/28/2020,Aurora,135194.8,124,3367
12/28/2020,Boulder,17503.6,19,3368
12/28/2020,Broomfield,20810.4,15,3369
12/28/2020,CO Springs - JD Phillips,161808.9,28,3370
01/06/2021,CO Springs - Las Vegas,,100,3371
01/03/2021,Fort Collins - Boxelder,,0,3372
12/29/2020,Aurora,,124,3373
01/06/2021,Estes Park + Upper Thompson,,0,3374
12/29/2020,Boulder,,22,3375
01/03/2021,Fort Collins - Drake,,15,3376
01/06/2021,Fort Collins - Boxelder,,11,3377
12/29/2020,Broomfield,,15,3378
01/03/2021,Fort Collins - Mulberry,,0,3379
01/06/2021,Fort Collins - Drake,,31,3380
12/29/2020,CO Springs - JD Phillips,,27,3381
01/03/2021,Greeley,,22,3382
01/06/2021,Fort Collins - Mulberry,,9,3383
12/29/2020,CO Springs - Las Vegas,,99,3384
01/03/2021,Longmont,,17,3385
01/06/2021,Greeley,,24,3386
12/29/2020,Estes Park + Upper Thompson,,0,3387
01/03/2021,Louisville,,0,3388
01/06/2021,Longmont,,16,3389
12/29/2020,Fort Collins - Boxelder,,8,3390
01/03/2021,Loveland,,16,3391
01/06/2021,Louisville,,0,3392
12/29/2020,Fort Collins - Drake,,27,3393
01/03/2021,Metro Wastewater RWHTF - CC,,80,3394
01/06/2021,Loveland,,29,3395
12/29/2020,Fort Collins - Mulberry,,7,3396
01/06/2021,Metro Wastewater RWHTF - CC,,107,3397
01/03/2021,Metro Wastewater RWHTF - PRC,,154,3398
12/29/2020,Greeley,,45,3399
01/06/2021,Metro Wastewater RWHTF - PRC,,261,3400
01/03/2021,Northglenn,,7,3401
12/29/2020,Longmont,,20,3402
01/06/2021,Northglenn,,13,3403
01/03/2021,Pueblo,,15,3404
01/03/2021,Pueblo West,,0,3405
01/03/2021,South Adams County,,13,3406
01/03/2021,South Fort Collins,,5,3407
01/03/2021,SPR,,49,3408
01/03/2021,Wellington Water and Sewer,,0,3409
01/04/2021,Aurora,220792.9,106,3410
01/04/2021,Boulder,41247.7,20,3411
01/04/2021,Broomfield,27452.6,11,3412
01/04/2021,CO Springs - JD Phillips,152391.5,30,3413
01/04/2021,CO Springs - Las Vegas,96770.4,82,3414
01/04/2021,Estes Park + Upper Thompson,80849.1,0,3415
01/04/2021,Fort Collins - Boxelder,31466.3,11,3416
01/04/2021,Fort Collins - Drake,44058.3,32,3417
01/04/2021,Fort Collins - Mulberry,37917.9,7,3418
01/04/2021,Greeley,241980,33,3419
01/04/2021,Longmont,76265.1,18,3420
01/04/2021,Louisville,15760,0,3421
01/04/2021,Loveland,76877.7,29,3422
01/04/2021,Metro Wastewater RWHTF - CC,148993.4,104,3423
01/04/2021,Metro Wastewater RWHTF - PRC,70748,236,3424
01/04/2021,Northglenn,,13,3425
01/04/2021,Pueblo,64655.1,23,3426
01/04/2021,Pueblo West,,0,3427
01/04/2021,South Adams County,54475.3,20,3428
01/04/2021,South Fort Collins,34539.8,12,3429
01/04/2021,SPR,133851,65,3430
01/04/2021,Wellington Water and Sewer,27356.1,0,3431
01/05/2021,Aurora,,117,3432
01/05/2021,Boulder,,20,3433
01/05/2021,Broomfield,,9,3434
01/05/2021,CO Springs - JD Phillips,,32,3435
01/05/2021,CO Springs - Las Vegas,,89,3436
01/05/2021,Estes Park + Upper Thompson,,0,3437
01/05/2021,Fort Collins - Boxelder,,12,3438
01/05/2021,Fort Collins - Drake,,32,3439
01/06/2021,Pueblo,,18,3440
12/29/2020,Louisville,,0,3441
01/06/2021,Pueblo West,,0,3442
12/29/2020,Loveland,,26,3443
01/06/2021,South Adams County,,23,3444
12/29/2020,Metro Wastewater RWHTF - CC,,131,3445
01/06/2021,South Fort Collins,,11,3446
12/29/2020,Metro Wastewater RWHTF - PRC,,274,3447
01/06/2021,SPR,,66,3448
12/29/2020,Northglenn,,15,3449
01/06/2021,Wellington Water and Sewer,,0,3450
12/29/2020,Pueblo,,30,3451
01/07/2021,Aurora,204405.1,73,3452
12/29/2020,Pueblo West,17460.3,0,3453
01/07/2021,Boulder,39726.8,13,3454
12/29/2020,South Adams County,,24,3455
01/07/2021,Broomfield,10647.4,0,3456
12/29/2020,South Fort Collins,,11,3457
01/07/2021,CO Springs - JD Phillips,127954.6,21,3458
12/29/2020,SPR,,66,3459
01/07/2021,CO Springs - Las Vegas,90397.2,60,3460
12/29/2020,Wellington Water and Sewer,,0,3461
01/07/2021,Estes Park + Upper Thompson,52496.2,0,3462
12/30/2020,Aurora,170926.1,134,3463
01/07/2021,Fort Collins - Boxelder,20243.1,5,3464
12/30/2020,Boulder,62907.9,24,3465
01/07/2021,Fort Collins - Drake,65055.7,14,3466
12/30/2020,Broomfield,40777.1,16,3467
01/07/2021,Fort Collins - Mulberry,26390.9,0,3468
12/30/2020,CO Springs - JD Phillips,145209,35,3469
01/07/2021,Greeley,111339,10,3470
12/30/2020,CO Springs - Las Vegas,146497,121,3471
01/07/2021,Longmont,44846.5,11,3472
12/30/2020,Estes Park + Upper Thompson,103196.2,5,3473
01/07/2021,Louisville,40394.1,0,3474
12/30/2020,Fort Collins - Boxelder,31612.4,8,3475
01/07/2021,Loveland,73106.8,13,3476
12/30/2020,Fort Collins - Drake,,37,3477
01/07/2021,Metro Wastewater RWHTF - CC,,67,3478
12/30/2020,Fort Collins - Mulberry,,9,3479
01/07/2021,Metro Wastewater RWHTF - PRC,,151,3480
12/30/2020,Greeley,151998.5,48,3481
01/07/2021,Northglenn,,7,3482
12/30/2020,Longmont,121785.8,28,3483
01/07/2021,Pueblo,61415.6,7,3484
12/30/2020,Louisville,22192.7,0,3485
01/07/2021,Pueblo West,,0,3486
12/30/2020,Loveland,188187.2,40,3487
12/30/2020,Metro Wastewater RWHTF - CC,214587.7,160,3488
12/30/2020,Metro Wastewater RWHTF - PRC,83002.4,291,3489
12/30/2020,Northglenn,,18,3490
12/30/2020,Pueblo,56134.6,35,3491
12/30/2020,Pueblo West,,0,3492
12/30/2020,South Adams County,125102.9,34,3493
12/30/2020,South Fort Collins,,14,3494
01/07/2021,South Adams County,101863.9,13,3495
01/07/2021,South Fort Collins,65840.7,5,3496
01/07/2021,SPR,,41,3497
01/07/2021,Wellington Water and Sewer,242065.9,0,3498
